lx,ly,lz,dlx_dt,dly_dt,dlz_dt
1.2597912428019018,0.5746118933322395,0.7231398951324198,-0.06925413071435282,0.6073368714723388,-0.3619455156148879
1.2583986517461956,0.5866907727590844,0.7158288075864149,-0.06999502604768129,0.6005320042318876,-0.3691454387159827
1.256991841116858,0.5986324207363735,0.7083747931239303,-0.07067601953273436,0.593614223606415,-0.3762380343468278
1.2555720128735828,0.6104346088117997,0.7007800084008509,-0.07129672838188383,0.5865865104862817,-0.3832223052567647
1.2541403760638101,0.622095168100327,0.6930466292178354,-0.07185682655077238,0.5794518401313413,-0.3900973340344116
1.252698145691526,0.6336119891372646,0.685176848935009,-0.07235604436075233,0.5722131787544323,-0.3968622819400853
1.2512465415942662,0.6449830216639307,0.6771728769111773,-0.07279416805650471,0.5648734801977002,-0.4035163876220065
1.2497867873295923,0.6562062743478145,0.6690369369698378,-0.07317103930167518,0.5574356827069096,-0.4100589657213381
1.2483201090722513,0.6672798144392443,0.6607712658941572,-0.07348655461543963,0.549902705808536,-0.41648940537125456
1.2468477345231688,0.6782017673666624,0.6523781119529843,-0.07374066475297342,0.5422774472940537,-0.42280716859536605
1.2453708918313693,0.6889703162726918,0.6438597334598548,-0.07393337403284786,0.5345627803154713,-0.42901178861093137
1.2438908085298537,0.6995837014932573,0.6352183973668383,-0.0740647396144179,0.5267615505957828,-0.43510286804237785
1.2424087104864034,0.7100402199820923,0.6264563778949653,-0.07413487072828764,0.5188765737576446,-0.4410800770507168
1.240925820870218,0.7203382246830259,0.6175759552028601,-0.07414392786295868,0.5109106327732122,-0.44694315138448976
1.2394433591352332,0.7304761238525007,0.608579414095092,-0.07409212191076814,0.5028664755377152,-0.4526918903579141
1.2379625400209002,0.7404523803348182,0.5994690427716443,-0.0739797132762165,0.49474681256898834,-0.4583261547619066
1.2364845725711502,0.7502655107926496,0.5902471316197871,-0.07380701094976932,0.4865543148348267,-0.4638458647136625
1.235010659172201,0.7599140848953857,0.5809159720495257,-0.07357437155018814,0.47829161170969636,-0.4692509974504451
1.233541994609808,0.7693967244679247,0.5714778553736835,-0.0732821983384111,0.46996128906199264,-0.47454158507320837
1.232079765146496,0.7787121026025176,0.5619350717335684,-0.07293094020595725,0.4615658874727162,-0.479717712245622
1.2306251476192547,0.7878589427363064,0.552289909071059,-0.07252109064077591,0.45310790058613115,-0.48477951385400847
1.2291793085581173,0.7968360176971987,0.5425446521478365,-0.072053186673399,0.44458977359265467,-0.4897271726336232
1.2277434033259909,0.8056421487207208,0.5327015816123841,-0.07152780780618795,0.43601390184395106,-0.49456091676662095
1.2263185752800478,0.8142762044404932,0.5227629731152654,-0.07094557492838766,0.42738262959991624,-0.4992810174569553
1.2249059549549361,0.8227370998549602,0.5127310964730936,-0.07030714921962114,0.4186982489069774,-0.5038877864873473
1.2235066592680137,0.8310237952729916,0.5026082148814975,-0.06961323104436754,0.4099629986068807,-0.5083815737633419
1.222121790746764,0.8391352952409564,0.49239658417729615,-0.06886455883987566,0.40117906347489796,-0.5127627648493461
1.2207524367784977,0.8470706474538445,0.4820984521499915,-0.06806190799986495,0.3923485734861627,-0.5170317785014102
1.2193996688824043,0.8548289416529837,0.47171605790260046,-0.06720608975626627,0.3834736032086294,-0.5211890642013722
1.2180645420039717,0.8624093085128683,0.4612516312617528,-0.0662979500611468,0.37455617132095453,-0.5252350996968445
1.2167480938317468,0.869810918519579,0.4507073922368942,-0.0653383684708562,0.3655982402534123,-0.5291703885513693
1.2154513441363746,0.8770329808432342,0.44008555052835047,-0.06432825703431919,0.3566017159497867,-0.5329954577089201
1.2141752941318171,0.8840747422068708,0.42938830508392356,-0.06326855918728583,0.3475684477480236,-0.5367108550767689
1.2129209258586107,0.8909354857541059,0.41861784370361527,-0.062160248654236125,0.3385002283772828,-0.5403171471305805
1.211689201588997,0.8976145299178832,0.40777634269199503,-0.06100432835951812,0.3293987940688965,-0.5438149165454413
-0.5256687947687004,0.6075025448587611,-0.5188871370907365,0.0525375427128499,0.1818418506503126,0.15967256528741167
