q,p,dq_dt,dp_dt
-1.692723297187973,2.604132425986859,2.604132425986859,6.770893188751892
-1.5542771234519275,2.9291030327472316,2.9291030327472316,6.21710849380771
-1.400301154271383,3.2248070544953666,3.2248070544953666,5.601204617085532
-1.2323338642846084,3.488289919721803,3.488289919721803,4.929335457138434
-1.0520535245281732,3.7169189995666865,3.7169189995666865,4.208214098112693
-0.8612614337335142,3.9084099121288096,3.9084099121288096,3.4450457349340566
-0.6618639203737241,4.060849347211591,4.060849347211591,2.6474556814948964
-0.4558532952898784,4.1727141834491,4.1727141834491,1.8234131811595136
-0.24528794521165845,4.2428867068004985,4.2428867068004985,0.9811517808466338
-0.03227176607091364,4.270665778355036,4.270665778355036,0.12908706428365457
0.18106685839663786,4.2557738398628295,4.2557738398628295,-0.7242674335865514
0.3925963227230509,4.198359686994653,4.198359686994653,-1.5703852908922036
0.6002030979699301,4.0989969826213395,4.0989969826213395,-2.4008123918797204
0.8018128493755039,3.9586785249676644,3.9586785249676644,-3.2072513975020156
0.9954111623868014,3.7788063279113713,3.7788063279113713,-3.9816446495472055
1.17906366998962,3.561177612541616,3.561177612541616,-4.71625467995848
1.3509353802309991,3.307966849944366,3.307966849944366,-5.4037415209239965
1.509309010820318,3.0217040346370627,3.0217040346370627,-6.037236043281272
1.6526021476160615,2.705249405736898,2.705249405736898,-6.610408590464246
1.7793830555566297,2.361764868440064,2.361764868440064,-7.117532222226519
1.888384984057878,1.994682401358675,1.994682401358675,-7.553539936231512
1.9785188239428426,1.607669765378331,1.607669765378331,-7.9140752957713705
2.04888398944003,1.2045938566615408,1.2045938566615408,-8.19553595776012
2.098777416521141,0.78948206996111,0.78948206996111,-8.395109666084563
2.127700587669996,0.3664820582878749,0.3664820582878749,-8.510802350679985
2.135364512893631,-0.060179708999764214,-0.060179708999764214,-8.541458051574525
2.121692617207062,-0.4862401756113146,-0.4862401756113146,-8.486770468828247
2.0868215057410002,-0.9074422933029997,-0.9074422933029997,-8.347286022964001
2.0310995988278613,-1.3195775568256598,-1.3195775568256598,-8.124398395311445
1.9550836507038363,-1.7185280538473144,-1.7185280538473144,-7.820334602815345
1.8595331866109832,-2.1003076097021682,-2.1003076097021682,-7.438132746443933
1.7454029138819058,-2.4611016158620242,-2.4611016158620242,-6.981611655527623
1.613833182832858,-2.7973051441778676,-2.7973051441778676,-6.455332731331432
1.4661385927767436,-3.105558966067373,-3.105558966067373,-5.8645543711069745
1.3037948570008,-3.3827831167571514,-3.3827831167571514,-5.2151794280032
1.1284240579495723,-3.626207669217512,-3.626207669217512,-4.513696231798289
0.9417784399382918,-3.833400410307311,-3.833400410307311,-3.767113759753167
0.7457229013342601,-4.002291142598496,-4.002291142598496,-2.9828916053370405
0.5422163611383027,-4.131192369065005,-4.131192369065005,-2.168865444553211
0.3332921861449545,-4.218816153961832,-4.218816153961832,-1.333168744579818
0.12103787424641052,-4.264286991426274,-4.264286991426274,-0.4841514969856421
-0.09242580312237364,-4.267150553222806,-4.267150553222806,0.36970321248949456
-0.3049659909959799,-4.22737822822723,-4.22737822822723,1.2198639639839195
-0.5144590616249717,-4.145367408293181,-4.145367408293181,2.0578362464998867
-0.7188118330269049,-4.021937517644797,-4.021937517644797,2.8752473321076195
-0.9159824833335107,-3.8583218254685243,-3.8583218254685243,3.663929933334043
-1.104000951965161,-3.6561551235098637,-3.6561551235098637,4.416003807860644
-1.2809886237911692,-3.4174573917962854,-3.4174573917962854,5.123954495164677
-1.4451770995986437,-3.1446136156927995,-3.1446136156927995,5.780708398394575
-1.5949258653218978,-2.840349955951205,-2.840349955951205,6.379703461287591
-1.7287386834876248,-2.50770650985366,-2.50770650985366,6.914954733950499
-1.8452785430982297,-2.1500069356118203,-2.1500069356118203,7.381114172392919
-1.9433810185792915,-1.7708252435240464,-1.7708252435240464,7.773524074317166
-2.0220659043132145,-1.3739500857019422,-1.3739500857019422,8.088263617252858
-2.0805470085108717,-0.9633469011709177,-0.9633469011709177,8.322188034043487
-2.118240008564301,-0.5431182945778139,-0.5431182945778139,8.472960034257204
-2.1347682893925244,-0.11746304438781346,-0.11746304438781346,8.539073157570098
-2.1299667064457926,0.30936584985348137,0.30936584985348137,8.51986682578317
1.329770563201687,-1.1506435572868954,-1.1506435572868954,-5.319082252806748
1.265690960195121,-1.410405989634553,-1.410405989634553,-5.062763840780484
1.1889650134572214,-1.6560761314302963,-1.6560761314302963,-4.7558600538288855
1.1003593421835958,-1.885199332110651,-1.885199332110651,-4.401437368734383
1.0007592636420801,-2.0954862724366397,-2.0954862724366397,-4.0030370545683205
0.8911599473883393,-2.2848358385744603,-2.2848358385744603,-3.564639789553357
0.7726564718756699,-2.451356115692787,-2.451356115692787,-3.0906258875026795
0.6464328828099261,-2.5933832913159804,-2.5933832913159804,-2.5857315312397042
0.5137503625746987,-2.7094982795574962,-2.7094982795574962,-2.055001450298795
0.3759346289337576,-2.798540900129955,-2.798540900129955,-1.5037385157350305
0.23436268891855577,-2.8596214704601626,-2.8596214704601626,-0.9374507556742231
0.0904490802513637,-2.892129695084727,-2.892129695084727,-0.3617963210054548
-0.054368262225038044,-2.895740763506555,-2.895740763506555,0.21747304890015218
-0.19864237389337433,-2.870418595584604,-2.870418595584604,0.7945694955734973
-0.3409317179300635,-2.816416202030119,-2.816416202030119,1.363726871720254
-0.4798145886405747,-2.734273156407441,-2.734273156407441,1.9192583545622988
-0.6139033166488292,-2.624810203898321,-2.624810203898321,2.455613266595317
-0.741858134007329,-2.4891210606971295,-2.4891210606971295,2.967432536029316
