q1x,q1y,q1z,q2x,q2y,q2z,p1x,p1y,p1z,p2x,p2y,p2z,dq1x_dt,dq1y_dt,dq1z_dt,dq2x_dt,dq2y_dt,dq2z_dt,dp1x_dt,dp1y_dt,dp1z_dt,dp2x_dt,dp2y_dt,dp2z_dt
-0.7567197497487985,0.07567501106223073,0.7728738889172468,-0.4959501126510047,1.8866158067950765,1.888991126431909,-0.49426357026921186,0.013621487795796002,-0.38692026973225724,0.49426357026921186,-0.013621487795796002,0.38692026973225724,-0.49426357026921186,0.013621487795796002,-0.38692026973225724,0.49426357026921186,-0.013621487795796002,0.38692026973225724,0.026489907061406838,0.1839618059317347,0.11337915802026353,-0.026489907061406838,-0.1839618059317347,-0.11337915802026353
-0.7616597364607846,0.07582962212078187,0.7690160241357263,-0.4910101259390187,1.8864611957365254,1.8928489912134296,-0.4939986711985978,0.01546110585511335,-0.3857864781520546,0.4939986711985978,-0.01546110585511335,0.3857864781520546,-0.4939986711985978,0.01546110585511335,-0.3857864781520546,0.4939986711985978,-0.01546110585511335,0.3857864781520546,0.027302403867061106,0.18265163722943487,0.11336924330731846,-0.027302403867061106,-0.18265163722943487,-0.11336924330731846
-0.7665969929323838,0.07600249834305595,0.7651694962785365,-0.48607286946741945,1.8862883195142512,1.8966955190706194,-0.4937256471599272,0.0172876222274077,-0.38465278571898137,0.4937256471599272,-0.0172876222274077,0.38465278571898137,-0.4937256471599272,0.0172876222274077,-0.38465278571898137,0.4937256471599272,-0.0172876222274077,0.38465278571898137,0.028101520916426523,0.18134549086188043,0.11335068729283079,-0.028101520916426523,-0.18134549086188043,-0.11335068729283079
-0.7715314392518915,0.0761935091144162,0.7613343034900759,-0.48113842314791183,1.886097308742891,1.90053071185908,-0.4934446319507629,0.019101077136026504,-0.3835192788460531,0.4934446319507629,-0.019101077136026504,0.3835192788460531,-0.4934446319507629,0.019101077136026504,-0.3835192788460531,0.4934446319507629,-0.019101077136026504,0.3835192788460531,0.02888737997170812,0.18004351300716256,0.11332366030172447,-0.02888737997170812,-0.18004351300716256,-0.11332366030172447
-0.7764629968334019,0.07640252423707719,0.7575104430676456,-0.47620686556640135,1.88588829362023,1.9043545722815103,-0.4931557581510458,0.02090151226609813,-0.38238604224303585,0.4931557581510458,-0.02090151226609813,0.38238604224303585,-0.4931557581510458,0.02090151226609813,-0.38238604224303585,0.4931557581510458,-0.02090151226609813,0.38238604224303585,0.029660103881406504,0.178745844973623,0.11328833108162698,-0.029660103881406504,-0.178745844973623,-0.11328833108162698
-0.7813915884045243,0.07662941394423553,0.7536979114783234,-0.47127827399527905,1.8856614039130715,1.9081671038708325,-0.4928591571122317,0.02268897071583436,-0.38125315893221956,0.4928591571122317,-0.02268897071583436,0.38125315893221956,-0.4928591571122317,0.02268897071583436,-0.38125315893221956,0.4928591571122317,-0.02268897071583436,0.38125315893221956,0.03041981648781574,0.17745262327827202,0.11324486676851306,-0.03041981648781574,-0.17745262327827202,-0.11324486676851306
-0.7863171379939978,0.0768740489137217,0.7498967043756781,-0.4663527244058055,1.8854167689435852,1.911968310973478,-0.49255495894735357,0.02446349694861708,-0.3801207102645344,0.49255495894735357,-0.02446349694861708,0.3801207102645344,-0.49255495894735357,0.02446349694861708,-0.3801207102645344,0.49255495894735357,-0.02446349694861708,0.3801207102645344,0.03116664253713425,0.1761639797257357,0.11319343285469506,-0.03116664253713425,-0.1761639797257357,-0.11319343285469506
-0.7912395709192177,0.07713630028118044,0.7461068166163183,-0.4614302914805857,1.8851545175761264,1.9157581987328378,-0.49224329252198223,0.026225136745874435,-0.37898877593598745,0.49224329252198223,-0.026225136745874435,0.37898877593598745,-0.49224329252198223,0.026225136745874435,-0.37898877593598745,0.49224329252198223,-0.026225136745874435,0.37898877593598745,0.03190070759216591,0.17488004148763556,0.113134193159094,-0.03190070759216591,-0.17488004148763556,-0.113134193159094
-0.7961588137736784,0.07741603965278795,0.7423282422762744,-0.45651104862612507,1.884874778204519,1.9195367730728818,-0.4919242854460606,0.027973937160750792,-0.37785743400439653,0.4919242854460606,-0.027973937160750792,0.37785743400439653,-0.4919242854460606,0.027973937160750792,-0.37785743400439653,0.4919242854460606,-0.027973937160750792,0.37785743400439653,0.03262213794758682,0.1736009311823101,0.11306730979972582,-0.03262213794758682,-0.1736009311823101,-0.11306730979972582
-0.8010747944143443,0.0777131391175137,0.7385609746672104,-0.45159506798545923,1.8845776787397932,1.923304040681946,-0.49159806406658474,0.029709946472573894,-0.3767267609063993,0.49159806406658474,-0.029709946472573894,0.3767267609063993,-0.49159806406658474,0.029709946472573894,-0.3767267609063993,0.49159806406658474,-0.029709946472573894,0.3767267609063993,0.03333106054775077,0.1723267669547894,0.1129929431683372,-0.03333106054775077,-0.1723267669547894,-0.1129929431683372
